"Analyte.Name","Analyte.Class","gene","r2","correlation","p-value","p.adj"
"Lysophosphatidyl.choline.a.C16.0","Lysophosphatidyl-cholines","K15125",0.195668845249559,0.469086896646701,0.00513348050906926,0.0346581899042208
"Lysophosphatidyl.choline.a.C16.0","Lysophosphatidyl-cholines","K15773",0.196059295072119,-0.469490292354792,0.00509019548535011,0.0345871599349834
"Lysophosphatidyl.choline.a.C16.1","Lysophosphatidyl-cholines","K15125",0.156566899717554,0.4267616179016,0.0118348778098874,0.0457681061516274
"Lysophosphatidyl.choline.a.C16.1","Lysophosphatidyl-cholines","K15773",0.220381067993681,-0.493969517394631,0.00298666405333363,0.0295482888686672
"Lysophosphatidyl.choline.a.C17.0","Lysophosphatidyl-cholines","K06990",0.302945991110999,0.569270445276418,0.000442087008164385,0.0185936045357125
"Lysophosphatidyl.choline.a.C17.0","Lysophosphatidyl-cholines","K15125",0.164837106725563,0.436056272960756,0.00993763280847934,0.0435170566116841
"Lysophosphatidyl.choline.a.C17.0","Lysophosphatidyl-cholines","K15727",0.161821913563527,0.432690708839637,0.0105924233549442,0.0444040070234196
"Lysophosphatidyl.choline.a.C17.0","Lysophosphatidyl-cholines","K18014",0.15731789480878,-0.427613980335315,0.0116490330702565,0.0455970204841293
"Lysophosphatidyl.choline.a.C18.0","Lysophosphatidyl-cholines","K15125",0.185469679093581,0.458423838920649,0.00639821885980808,0.0366146868332572
"Lysophosphatidyl.choline.a.C20.4","Lysophosphatidyl-cholines","K00231",0.143579139584148,0.41174177207259,0.0155437061488993,0.0498841080878906
"Lysophosphatidyl.choline.a.C20.4","Lysophosphatidyl-cholines","K00880",0.148868885699775,-0.417924320479518,0.0139137129283695,0.0485606390240639
"Lysophosphatidyl.choline.a.C20.4","Lysophosphatidyl-cholines","K02173",0.145571418648662,-0.414081144029919,0.0149090810276385,0.049495956499844
"Lysophosphatidyl.choline.a.C20.4","Lysophosphatidyl-cholines","K10708",0.196905378292005,-0.470363241495148,0.0049976001964084,0.0345871599349834
"Lysophosphatidyl.choline.a.C20.4","Lysophosphatidyl-cholines","K15125",0.154459560688598,0.424360693565614,0.0123718672969475,0.0464041377742204
"Lysophosphatidyl.choline.a.C20.4","Lysophosphatidyl-cholines","K15255",0.182897871171587,0.455695667899251,0.0067616882958243,0.037458923503861
"Lysophosphatidyl.choline.a.C24.0","Lysophosphatidyl-cholines","K03643",0.163797146507267,0.434898409879983,0.0101589171416354,0.0438923549229509
"Lysophosphatidyl.choline.a.C24.0","Lysophosphatidyl-cholines","K03830",0.200177505598383,-0.473724129513455,0.00465450670874251,0.0336502975784177
"Lysophosphatidyl.choline.a.C24.0","Lysophosphatidyl-cholines","K13015",0.20570287577012,-0.479345893479091,0.00412590750495462,0.0328551567588514
"Lysophosphatidyl.choline.a.C26.0","Lysophosphatidyl-cholines","K03409",0.25657468943595,-0.528301740627468,0.00131996297802395,0.0229396768017076
"Lysophosphatidyl.choline.a.C26.1","Lysophosphatidyl-cholines","K00737",0.300148989882823,-0.567467473912809,0.000573130437643251,0.0197156870549278
"Lysophosphatidyl.choline.a.C26.1","Lysophosphatidyl-cholines","K05991",0.254460179329594,-0.527027796919237,0.00162580345483245,0.0246405363620408
"Lysophosphatidyl.choline.a.C26.1","Lysophosphatidyl-cholines","K11921",0.173614757135358,-0.446586269353277,0.00917994529660031,0.0420786325016755
"Lysophosphatidyl.choline.a.C26.1","Lysophosphatidyl-cholines","K11941",0.354326309313511,-0.61196700249888,0.000154057002679738,0.0163802307924677
"Lysophosphatidyl.choline.a.C26.1","Lysophosphatidyl-cholines","K15924",0.178594081036662,0.451954661447657,0.00827972868896881,0.0403064057916151
"Lysophosphatidyl.choline.a.C26.1","Lysophosphatidyl-cholines","K18430",0.159958174254833,-0.431519966292835,0.0121612622203822,0.0460928427492345
"Lysophosphatidyl.choline.a.C26.1","Lysophosphatidyl-cholines","K21394",0.166505838463057,-0.438808079929126,0.010630657186959,0.0444040070234196
"Lysophosphatidyl.choline.a.C28.1","Lysophosphatidyl-cholines","K02302",0.160062454093712,-0.430714646837049,0.0109936262436356,0.0447677316708137
"Lysophosphatidyl.choline.a.C28.1","Lysophosphatidyl-cholines","K19172",0.24251688880901,-0.51523870437057,0.00181902775785877,0.025709377807758
"Malonylcarnitine..Hydroxybutyrylcarnitine.","Acylcarnitines","K00899",0.143563171255266,-0.411722968061473,0.0155488975315729,0.0498841080878906
"Malonylcarnitine..Hydroxybutyrylcarnitine.","Acylcarnitines","K00955",0.307025079660591,-0.572734074131159,0.000400375829648495,0.0185936045357125
"Malonylcarnitine..Hydroxybutyrylcarnitine.","Acylcarnitines","K02847",0.160671345142325,0.431399521099269,0.0108531444671082,0.0447376356957323
"Malonylcarnitine..Hydroxybutyrylcarnitine.","Acylcarnitines","K21936",0.30482641595678,0.570869759349633,0.000422370387822612,0.0185936045357125
"Nonanoylcarnitine","Acylcarnitines","K03187",0.229140581613635,-0.513984091276902,0.0121109840710884,0.0460684335182346
"Nonanoylcarnitine","Acylcarnitines","K07559",0.324545357071479,0.596026711516319,0.00268815413227334,0.0292972797059603
"Nonanoylcarnitine","Acylcarnitines","K14048",0.338862129338717,-0.607382787649116,0.00211378305818216,0.0270744127877801
"Octadecanoyl.carnitine","Acylcarnitines","K01573",0.192647589860729,0.467644326378771,0.00695818452006805,0.0380181325368746
"Octadecanoyl.carnitine","Acylcarnitines","K15125",0.195501933889088,0.470588444831356,0.00656495100271547,0.0367637256152066
"Octadecenoyl.carnitine","Acylcarnitines","K21814",0.415230458976988,0.681147013545709,0.0103672273529391,0.0440546178809599
"Ornithine","Amino acid related","K00441",0.247154862077308,0.519584787215011,0.00163724494099939,0.0246405363620408
"Ornithine","Amino acid related","K15125",0.186216638525398,0.459213175320857,0.00629623050476109,0.0366146868332572
"Phenylalanine","Amino acids","K21557",0.159172112219882,-0.429711234648241,0.0112022217340649,0.045158956365449
"Phosphatidyl.choline.aa.C28.1","Phosphatidyl-cholines","K00432",0.158166542543649,-0.42857513613724,0.0114424296006424,0.0453677889325142
"Phosphatidyl.choline.aa.C28.1","Phosphatidyl-cholines","K02847",0.25256698920285,0.524610783703996,0.00144702863771083,0.0233333367830872
"Phosphatidyl.choline.aa.C28.1","Phosphatidyl-cholines","K05991",0.147548957660377,-0.416390210533635,0.0143041295161699,0.0488671367501567
"Phosphatidyl.choline.aa.C30.0","Phosphatidyl-cholines","K02847",0.234167926097833,0.507321356381065,0.00219589483075132,0.0275597004157817
"Phosphatidyl.choline.aa.C32.0","Phosphatidyl-cholines","K05991",0.273771688417654,-0.543855318030864,0.000885738058892298,0.0213394421207663
"Phosphatidyl.choline.aa.C32.2","Phosphatidyl-cholines","K06880",0.231045143117192,-0.504328073229097,0.00235517382396733,0.0278914355808853
"Phosphatidyl.choline.aa.C32.2","Phosphatidyl-cholines","K07217",0.148240151189432,-0.417194266138501,0.0140983733788154,0.0486624316362982
"Phosphatidyl.choline.aa.C32.2","Phosphatidyl-cholines","K16788",0.232020705975896,-0.50526508467814,0.00230426482810592,0.0276944904584588
"Phosphatidyl.choline.aa.C32.2","Phosphatidyl-cholines","K19172",0.237360165212768,-0.510363070016457,0.00204374431918763,0.0269326640821141
"Phosphatidyl.choline.aa.C32.2","Phosphatidyl-cholines","K20483",0.219760347737114,-0.49335988240154,0.00302802253204922,0.0295482888686672
"Phosphatidyl.choline.aa.C32.2","Phosphatidyl-cholines","K20859",0.148789451153419,-0.417832155547387,0.013936912501462,0.0485606390240639
"Phosphatidyl.choline.aa.C32.3","Phosphatidyl-cholines","K01533",0.227065870624297,-0.500487878943152,0.00257419482449049,0.0287863520311445
"Phosphatidyl.choline.aa.C32.3","Phosphatidyl-cholines","K02847",0.156465565480711,0.426646475447294,0.0118601736871327,0.0457681061516274
"Phosphatidyl.choline.aa.C32.3","Phosphatidyl-cholines","K05311",0.172779974674671,-0.444800234003286,0.0083947340197846,0.0405727165068633
"Phosphatidyl.choline.aa.C32.3","Phosphatidyl-cholines","K13252",0.178063718715982,-0.450522894817668,0.0074994948005218,0.0392215200552333
"Phosphatidyl.choline.aa.C32.3","Phosphatidyl-cholines","K16788",0.302808899925852,-0.569153672533527,0.000443558107209062,0.0185936045357125
"Phosphatidyl.choline.aa.C32.3","Phosphatidyl-cholines","K19172",0.143866379777296,-0.412079874313643,0.015450610820036,0.0498841080878906
"Phosphatidyl.choline.aa.C34.2","Phosphatidyl-cholines","K02847",0.206083121765203,0.479730350284865,0.00409173339117266,0.0328151929389046
"Phosphatidyl.choline.aa.C34.2","Phosphatidyl-cholines","K05991",0.185775660867548,-0.458747344068327,0.00635624970111368,0.0366146868332572
"Phosphatidyl.choline.aa.C34.3","Phosphatidyl-cholines","K16788",0.241230305113299,-0.514026581190576,0.0018727739193794,0.0261176038486425
"Phosphatidyl.choline.aa.C34.3","Phosphatidyl-cholines","K16841",0.178010993212075,-0.450466148554502,0.00750795502230921,0.0392215200552333
"Phosphatidyl.choline.aa.C34.3","Phosphatidyl-cholines","K19170",0.15966315532114,-0.430264927910928,0.0110867067495526,0.0449281605187533
"Phosphatidyl.choline.aa.C36.0","Phosphatidyl-cholines","K01046",0.146072290795395,-0.414667201553269,0.0147535446113162,0.0492557921364291
"Phosphatidyl.choline.aa.C36.0","Phosphatidyl-cholines","K02847",0.143909640994155,0.412130771825207,0.0154366368919132,0.0498841080878906
"Phosphatidyl.choline.aa.C36.0","Phosphatidyl-cholines","K03646",0.209148090841919,0.482818081900778,0.00382602099068252,0.0324591734076196
"Phosphatidyl.choline.aa.C36.0","Phosphatidyl-cholines","K03745",0.300553018473463,0.567228685408297,0.00046844352512454,0.0185936045357125
"Phosphatidyl.choline.aa.C36.0","Phosphatidyl-cholines","K06282",0.194853223219659,0.468243110354889,0.00522504478616711,0.0347073479966369
"Phosphatidyl.choline.aa.C36.0","Phosphatidyl-cholines","K12268",0.150159704901415,0.419419171136136,0.0135419397721865,0.0485606390240639
"Phosphatidyl.choline.aa.C36.5","Phosphatidyl-cholines","K12269",0.201084792333014,0.474651813522816,0.00456345717177851,0.0335024538708618
"Phosphatidyl.choline.aa.C36.6","Phosphatidyl-cholines","K07031",0.251055699047859,0.523212175789988,0.00149790832726802,0.0238345589343264
"Phosphatidyl.choline.aa.C36.6","Phosphatidyl-cholines","K16710",0.154684334462274,0.424617428623331,0.012313482658025,0.0463712084720025
"Phosphatidyl.choline.aa.C36.6","Phosphatidyl-cholines","K16788",0.199904492510934,-0.473444622864907,0.00468224450080401,0.0336897751731157
"Phosphatidyl.choline.aa.C36.6","Phosphatidyl-cholines","K19170",0.223042109778899,-0.49657455459422,0.00281541040840304,0.029356227279358
"Phosphatidyl.choline.aa.C36.6","Phosphatidyl-cholines","K19171",0.153522806548762,-0.423289062689717,0.0126180956066334,0.0468912054853276
"Phosphatidyl.choline.aa.C38.0","Phosphatidyl-cholines","K00712",0.184807141094037,0.457722574274285,0.00649001112568593,0.0366146868332572
"Phosphatidyl.choline.aa.C38.0","Phosphatidyl-cholines","K01574",0.247761448818599,-0.520150513246076,0.00161479412323965,0.0246405363620408
"Phosphatidyl.choline.aa.C38.3","Phosphatidyl-cholines","K00123",0.218276935202151,-0.491899901324749,0.00312909602190115,0.0299343224867588
"Phosphatidyl.choline.aa.C38.4","Phosphatidyl-cholines","K00209",0.219833812422242,-0.493432074399111,0.00302309912295643,0.0295482888686672
"Phosphatidyl.choline.aa.C38.4","Phosphatidyl-cholines","K13655",0.148773110658241,-0.417813193760942,0.0139416895536972,0.0485606390240639
"Phosphatidyl.choline.aa.C38.5","Phosphatidyl-cholines","K00123",0.209121642688632,-0.482791521794086,0.00382824138196178,0.0324591734076196
"Phosphatidyl.choline.aa.C38.6","Phosphatidyl-cholines","K05991",0.166572947519064,-0.437982091809424,0.00957863275421467,0.0427664048309313
"Phosphatidyl.choline.aa.C38.6","Phosphatidyl-cholines","K10677",0.184996747634478,-0.457923373380283,0.00646361299670462,0.0366146868332572
"Phosphatidyl.choline.aa.C40.3","Phosphatidyl-cholines","K01046",0.197185261737156,-0.470651655769375,0.00496732784979629,0.0345871599349834
"Phosphatidyl.choline.aa.C40.3","Phosphatidyl-cholines","K01227",0.18902339219907,0.462167113629161,0.00592681911560956,0.036310284406153
"Phosphatidyl.choline.aa.C40.3","Phosphatidyl-cholines","K01971",0.149184887169435,-0.418290764081417,0.0138217932112386,0.0485606390240639
"Phosphatidyl.choline.aa.C40.3","Phosphatidyl-cholines","K10212",0.271164802420891,-0.541526285141401,0.000941414993561944,0.0213394421207663
"Phosphatidyl.choline.aa.C40.3","Phosphatidyl-cholines","K11041",0.171716546755553,0.443639544381155,0.00858699403771118,0.0409725527928834
"Phosphatidyl.choline.aa.C40.3","Phosphatidyl-cholines","K13252",0.303984258022451,-0.570154052991806,0.000431095040379066,0.0185936045357125
"Phosphatidyl.choline.aa.C40.3","Phosphatidyl-cholines","K15856",0.145135559007094,-0.413570480169324,0.0150457272307606,0.0496756551713962
"Phosphatidyl.choline.aa.C40.3","Phosphatidyl-cholines","K15868",0.215214158156619,-0.488871708430124,0.0033481045833436,0.0303853109423043
"Phosphatidyl.choline.aa.C40.3","Phosphatidyl-cholines","K16329",0.366470356211748,-0.621021919263186,8.8885860608098e-05,0.0148155617303924
"Phosphatidyl.choline.aa.C40.3","Phosphatidyl-cholines","K18918",0.20591909481717,-0.479564544717375,0.00410644164130257,0.0328151929389046
"Phosphatidyl.choline.aa.C40.4","Phosphatidyl-cholines","K04562",0.200049998066059,-0.473593609770626,0.00466744160763768,0.0336502975784177
"Phosphatidyl.choline.aa.C40.4","Phosphatidyl-cholines","K13529",0.226689981062793,0.500123602722651,0.00259586269676045,0.0288509942039614
"Phosphatidyl.choline.aa.C40.5","Phosphatidyl-cholines","K00123",0.169028056257238,-0.440691529586674,0.00909222876585318,0.0419792335129274
"Phosphatidyl.choline.aa.C40.5","Phosphatidyl-cholines","K13529",0.156895375128683,0.427134639340787,0.0117532404832416,0.0456817123850452
"Phosphatidyl.choline.aa.C40.6","Phosphatidyl-cholines","K01574",0.169226759666317,-0.440910088729091,0.00905392433532222,0.0419583207100526
"Phosphatidyl.choline.aa.C42.2","Phosphatidyl-cholines","K00029",0.230298966293272,0.503610206451339,0.00239483668657312,0.0282684644179808
"Phosphatidyl.choline.aa.C42.2","Phosphatidyl-cholines","K01574",0.14393298053674,-0.412158228559081,0.0154291030340442,0.0498841080878906
"Phosphatidyl.choline.aa.C42.2","Phosphatidyl-cholines","K03389",0.146439231833045,-0.415096024621155,0.0146406016617941,0.0491010707543179
"Phosphatidyl.choline.aa.C42.2","Phosphatidyl-cholines","K19088",0.204078263517528,-0.477699805334895,0.00427502877256893,0.0330651047677066
"Phosphatidyl.choline.aa.C42.4","Phosphatidyl-cholines","K00209",0.238497517577207,-0.511442421371065,0.00199201114168213,0.0266052341805007
"Phosphatidyl.choline.aa.C42.4","Phosphatidyl-cholines","K01035",0.236549718994704,0.509592558810335,0.00208138869742078,0.0270430790470642
"Phosphatidyl.choline.aa.C42.4","Phosphatidyl-cholines","K01138",0.162330729079556,0.433260483289413,0.010479069836011,0.0442694739738849
"Phosphatidyl.choline.aa.C42.4","Phosphatidyl-cholines","K02173",0.221524372109534,-0.495090438861093,0.00291189779221291,0.029356227279358
"Phosphatidyl.choline.aa.C42.4","Phosphatidyl-cholines","K03592",0.229117753612113,0.502471712322667,0.00245893293869233,0.0283883804042138
"Phosphatidyl.choline.aa.C42.4","Phosphatidyl-cholines","K08682",0.150701817671899,0.420045385913589,0.0133887004173311,0.0483817300641548
"Phosphatidyl.choline.aa.C42.4","Phosphatidyl-cholines","K10979",0.149515277971602,-0.418673550962433,0.0137263194510861,0.0485606390240639
"Phosphatidyl.choline.aa.C42.4","Phosphatidyl-cholines","K16649",0.311104409638214,0.576177085268558,0.000362416927736156,0.0183183371643209
"Phosphatidyl.choline.aa.C42.4","Phosphatidyl-cholines","K17465",0.29764835167171,-0.564740413778211,0.000502442883791185,0.0189497753901414
"Phosphatidyl.choline.aa.C42.4","Phosphatidyl-cholines","K19115",0.185988460062021,-0.458972195697929,0.00632721819992604,0.0366146868332572
"Phosphatidyl.choline.aa.C42.5","Phosphatidyl-cholines","K00803",0.254695470698959,-0.526574264881369,0.00137815887762197,0.0229396768017076
"Phosphatidyl.choline.aa.C42.5","Phosphatidyl-cholines","K01574",0.222476941019662,-0.496022424732237,0.00285097665723712,0.029356227279358
"Phosphatidyl.choline.aa.C42.5","Phosphatidyl-cholines","K15856",0.172140685939901,-0.444102839239415,0.00850980801371215,0.0408339919260461
"Phosphatidyl.choline.aa.C42.5","Phosphatidyl-cholines","K19172",0.254089082993508,-0.526015631055691,0.00139745408419648,0.0229436552368985
"Phosphatidyl.choline.aa.C42.6","Phosphatidyl-cholines","K00123",0.172027596002885,-0.443979356334596,0.00853032262102369,0.0408640919192806
"Phosphatidyl.choline.aa.C42.6","Phosphatidyl-cholines","K00209",0.180025931542664,-0.452629683722605,0.00719110237000989,0.0386751075434438
"Phosphatidyl.choline.aa.C42.6","Phosphatidyl-cholines","K00371",0.351750337732253,0.609421255694188,0.000130489535507822,0.0163802307924677
"Phosphatidyl.choline.aa.C42.6","Phosphatidyl-cholines","K00373",0.362584752070606,0.617980878057099,9.84422706338362e-05,0.0148155617303924
"Phosphatidyl.choline.aa.C42.6","Phosphatidyl-cholines","K03923",0.316355131039943,0.580578713199641,0.000318568098604198,0.017697939831707
"Phosphatidyl.choline.aa.C42.6","Phosphatidyl-cholines","K19172",0.163197574879659,-0.434229460223199,0.0102886556717698,0.0440437347257051
"Phosphatidyl.choline.ae.C30.0","Phosphatidyl-cholines","K02847",0.253741254412356,0.525694926543713,0.00140863796319488,0.0230226258961986
"Phosphatidyl.choline.ae.C30.0","Phosphatidyl-cholines","K07031",0.255673329939334,0.527473870042427,0.0013475776849139,0.0229396768017076
"Phosphatidyl.choline.ae.C30.0","Phosphatidyl-cholines","K07334",0.171873025737384,0.443810525487196,0.00855843911736877,0.0409444795919682
"Phosphatidyl.choline.ae.C30.0","Phosphatidyl-cholines","K12990",0.17672073752515,-0.449075265366265,0.00771788129107183,0.0395402712393043
"Phosphatidyl.choline.ae.C30.0","Phosphatidyl-cholines","K20276",0.19053572508209,0.463750952057404,0.00573651912148028,0.0357863679909961
"Phosphatidyl.choline.ae.C30.2","Phosphatidyl-cholines","K02042",0.219820167855649,-0.493418667006967,0.00302401296554384,0.0295482888686672
"Phosphatidyl.choline.ae.C30.2","Phosphatidyl-cholines","K02847",0.198999966862698,0.472517401943659,0.00477528270371521,0.0339821247150454
"Phosphatidyl.choline.ae.C30.2","Phosphatidyl-cholines","K03409",0.174448500149457,-0.446615284407218,0.0081014325139213,0.040011802022393
"Phosphatidyl.choline.ae.C30.2","Phosphatidyl-cholines","K05991",0.245839721300033,-0.518356116081232,0.00168694821445142,0.0247132984511698
"Phosphatidyl.choline.ae.C30.2","Phosphatidyl-cholines","K13683",0.143756732196388,-0.41195084401832,0.015486083618908,0.0498841080878906
"Phosphatidyl.choline.ae.C30.2","Phosphatidyl-cholines","K16435",0.179998235549569,-0.452600015318436,0.00719536884529187,0.0386751075434438
"Phosphatidyl.choline.ae.C30.2","Phosphatidyl-cholines","K20483",0.193851763377089,-0.467204984798115,0.00533962154067227,0.0349522204531155
"Phosphatidyl.choline.ae.C32.1","Phosphatidyl-cholines","K02847",0.174554848984628,0.446730722482052,0.0080830774729217,0.040011802022393
"Phosphatidyl.choline.ae.C32.2","Phosphatidyl-cholines","K02847",0.18263380215072,0.455414618576105,0.0068001159614593,0.0376141176918698
"Phosphatidyl.choline.ae.C34.1","Phosphatidyl-cholines","K05991",0.206552109098656,-0.480204107209127,0.00404995789769224,0.0328151929389046
"Phosphatidyl.choline.ae.C34.2","Phosphatidyl-cholines","K01596",0.227454334409914,-0.500864062520725,0.00255198401993958,0.0287157828038062
"Phosphatidyl.choline.ae.C34.2","Phosphatidyl-cholines","K02847",0.173055329621373,0.445100279742426,0.00834563390143454,0.0404704175785671
"Phosphatidyl.choline.ae.C36.0","Phosphatidyl-cholines","K01101",0.206480261084577,-0.480131558824228,0.00405633116494197,0.0328151929389046
"Phosphatidyl.choline.ae.C36.0","Phosphatidyl-cholines","K01574",0.215937985017232,-0.489589052182246,0.00329505804602339,0.0301310118031303
"Phosphatidyl.choline.ae.C36.0","Phosphatidyl-cholines","K22405",0.246364980518574,-0.518847188824749,0.00166692669094724,0.024675980359432
"Phosphatidyl.choline.ae.C36.1","Phosphatidyl-cholines","K03409",0.152143946285672,-0.421706715590331,0.0129892126870925,0.0473909456826042
"Phosphatidyl.choline.ae.C36.3","Phosphatidyl-cholines","K12268",0.159291547831212,0.429845974196917,0.0111740182755592,0.0450955910741005
"Phosphatidyl.choline.ae.C36.4","Phosphatidyl-cholines","K00209",0.168508983764928,-0.440120075918603,0.0091930323405607,0.0420852126921486
"Phosphatidyl.choline.ae.C36.4","Phosphatidyl-cholines","K13252",0.185279322908592,-0.458222465921302,0.00642446314542997,0.0366146868332572
"Phosphatidyl.choline.ae.C36.4","Phosphatidyl-cholines","K17465",0.254441779877016,-0.526340624704266,0.00138620017867446,0.0229436552368985
"Phosphatidyl.choline.ae.C38.0","Phosphatidyl-cholines","K01574",0.200677492014644,-0.4742355809047,0.00460411753788537,0.0335472076755675
"Phosphatidyl.choline.ae.C38.1","Phosphatidyl-cholines","K03491",0.164234039739879,-0.439378601676182,0.0151272831910341,0.0497843221858645
"Phosphatidyl.choline.ae.C38.1","Phosphatidyl-cholines","K07488",0.179826811575455,0.456189265172976,0.0112846646755656,0.0451887015611342
"Phosphatidyl.choline.ae.C38.1","Phosphatidyl-cholines","K09136",0.166431809479496,0.441786758727669,0.0145178774691961,0.0490499855497001
"Phosphatidyl.choline.ae.C38.1","Phosphatidyl-cholines","K14153",0.344158961790691,-0.605618832273902,0.000390675530675426,0.0185936045357125
"Phosphatidyl.choline.ae.C38.3","Phosphatidyl-cholines","K00123",0.237052071194463,-0.510070294568005,0.00205797765411503,0.0269326640821141
"Phosphatidyl.choline.ae.C38.3","Phosphatidyl-cholines","K03409",0.159587152798247,-0.430179275156368,0.0111045100408595,0.0449281605187533
"Phosphatidyl.choline.ae.C38.3","Phosphatidyl-cholines","K05991",0.175971173748486,-0.448265261024046,0.00784242654097616,0.039756339537063
"Phosphatidyl.choline.ae.C38.3","Phosphatidyl-cholines","K06714",0.147645066096483,-0.41650210502169,0.0142753458264975,0.0488671367501567
"Phosphatidyl.choline.ae.C38.3","Phosphatidyl-cholines","K07723",0.270571447396047,-0.540994771628618,0.000954545206855346,0.0213394421207663
"Phosphatidyl.choline.ae.C38.3","Phosphatidyl-cholines","K18348",0.191406270506317,-0.464660210039556,0.00562965860277696,0.0355171306522861
"Phosphatidyl.choline.ae.C38.3","Phosphatidyl-cholines","K18702",0.209431639637593,-0.483102739195579,0.00380229383094352,0.0324591734076196
"Phosphatidyl.choline.ae.C38.4","Phosphatidyl-cholines","K00171",0.17082429079124,-0.442663334187427,0.00875158458935262,0.0412160530520252
"Phosphatidyl.choline.ae.C38.4","Phosphatidyl-cholines","K00209",0.153029842231479,-0.422724028874751,0.0127495771987708,0.0470506489063478
"Phosphatidyl.choline.ae.C38.4","Phosphatidyl-cholines","K03409",0.200806330926206,-0.474367284810134,0.00459121819371816,0.0335472076755675
"Phosphatidyl.choline.ae.C38.6","Phosphatidyl-cholines","K00123",0.222050625742479,-0.495605537907748,0.00287808903838906,0.029356227279358
"Phosphatidyl.choline.ae.C38.6","Phosphatidyl-cholines","K00712",0.148093309533442,0.417023577019339,0.0141418432359775,0.0486943162710684
"Phosphatidyl.choline.ae.C38.6","Phosphatidyl-cholines","K01574",0.176930513463687,-0.449301694917453,0.00768336895867789,0.0394769966980719
"Phosphatidyl.choline.ae.C40.1","Phosphatidyl-cholines","K01574",0.34162837019005,-0.601314414960124,0.000169156056733972,0.0169719910256419
"Phosphatidyl.choline.ae.C40.2","Phosphatidyl-cholines","K00209",0.216302080261909,-0.489949489306964,0.00326868032545779,0.0300849752084941
"Phosphatidyl.choline.ae.C40.2","Phosphatidyl-cholines","K01101",0.255105800741004,-0.526951944899818,0.00136524663964826,0.0229396768017076
"Phosphatidyl.choline.ae.C40.2","Phosphatidyl-cholines","K03409",0.249501188252193,-0.521769658457614,0.00155202158859167,0.0243039099082214
"Phosphatidyl.choline.ae.C40.2","Phosphatidyl-cholines","K05991",0.280608910725563,-0.549916939822348,0.000754212996687088,0.020991173264493
"Phosphatidyl.choline.ae.C40.2","Phosphatidyl-cholines","K17234",0.147239686197724,-0.416029936216249,0.0143971375655829,0.0488671367501567
"Phosphatidyl.choline.ae.C40.3","Phosphatidyl-cholines","K06320",0.162182211288691,-0.433094249706029,0.0105120344816121,0.0443568557798867
"Phosphatidyl.choline.ae.C40.4","Phosphatidyl-cholines","K00123",0.193164646964124,-0.466491375179355,0.00541962830613897,0.0350191367473595
"Phosphatidyl.choline.ae.C40.4","Phosphatidyl-cholines","K00209",0.191593377127648,-0.464855404956982,0.00560694250141731,0.0355171306522861
"Phosphatidyl.choline.ae.C40.4","Phosphatidyl-cholines","K03335",0.204664887399459,-0.478294837331177,0.00422059599559996,0.0328551567588514
"Phosphatidyl.choline.ae.C40.4","Phosphatidyl-cholines","K03409",0.206097362078551,-0.479744742309012,0.00409045885480191,0.0328151929389046
"Phosphatidyl.choline.ae.C40.4","Phosphatidyl-cholines","K03930",0.212032602808502,-0.485706086767909,0.00359113331441822,0.0313313370330401
"Phosphatidyl.choline.ae.C40.4","Phosphatidyl-cholines","K13688",0.187017958115447,-0.460058450163122,0.00618856171094439,0.0366146868332572
"Phosphatidyl.choline.ae.C40.5","Phosphatidyl-cholines","K01574",0.154192709011201,-0.424055695611506,0.0124415306413462,0.0465160573397851
"Phosphatidyl.choline.ae.C40.6","Phosphatidyl-cholines","K01574",0.233773367122801,-0.506944134987148,0.00221543561363659,0.0275597004157817
"Phosphatidyl.choline.ae.C42.1","Phosphatidyl-cholines","K01574",0.316295264849944,-0.580528716049018,0.000319038373877191,0.017697939831707
"Phosphatidyl.choline.ae.C42.1","Phosphatidyl-cholines","K02392",0.149031822373654,-0.418113306230715,0.0138662432890928,0.0485606390240639
"Phosphatidyl.choline.ae.C42.1","Phosphatidyl-cholines","K03187",0.19721367909126,-0.470680929399754,0.00496426409080543,0.0345871599349834
"Phosphatidyl.choline.ae.C42.1","Phosphatidyl-cholines","K03188",0.206314114443065,-0.479963750593921,0.0040711060696595,0.0328151929389046
"Phosphatidyl.choline.ae.C42.1","Phosphatidyl-cholines","K03189",0.187949919663792,-0.461039583827461,0.00606556965142314,0.0363986084122486
"Phosphatidyl.choline.ae.C42.1","Phosphatidyl-cholines","K03190",0.207164450103519,-0.48082197308084,0.00399602891978029,0.0328151929389046
"Phosphatidyl.choline.ae.C42.1","Phosphatidyl-cholines","K04562",0.15905230732438,-0.429576036038782,0.0112305817373915,0.0451772287003771
"Phosphatidyl.choline.ae.C42.1","Phosphatidyl-cholines","K19075",0.289158971085931,-0.557404349037349,0.000615769185832588,0.019858556243101
"Phosphatidyl.choline.ae.C42.1","Phosphatidyl-cholines","K19088",0.32078093757305,-0.584263068663568,0.000285565746384595,0.0174471382253886
"Phosphatidyl.choline.ae.C42.1","Phosphatidyl-cholines","K19090",0.300897142272851,-0.567522754923088,0.000464563508405352,0.0185936045357125
"Phosphatidyl.choline.ae.C42.1","Phosphatidyl-cholines","K19427",0.146771759270076,-0.415484248202403,0.0145389782978314,0.0490499855497001
"Phosphatidyl.choline.ae.C42.2","Phosphatidyl-cholines","K00209",0.274481066857995,-0.544487363558071,0.000871138790827462,0.0213394421207663
